JobTitle,company,JobLocation,JobType,DaysPostedAgo,MatchPercentage,LinkToApply,NoOfSkillsJobDemanded,SkillsJobDemended,NoOfMatchedSkills,MatchedSkills,NoOfUnmatchedSkills,UnmatchedSkills,NoOfExtraSkillsYouHave,ExtraSkillsYouHave,MyTotalSkills
 Campaign Analyst Intern, ReachMobi, , Internship,8.0,70.59,https://www.indeed.com/rc/clk?jk=ae3a515ae1de8037&fccid=35a2502837fb8bef&vjs=3,17.0,"C, Technology, Science, Excel, Optimization, Testing, R, Code, Data, Creative, Mobile, Developer, Web, Algorithms, CSS, Analytics, Design",12.0,"C, Technology, Science, Optimization, Excel, Algorithms, R, Data, Developer, Code, Analytics, Design",5.0,"Testing, Mobile, Creative, Web, CSS",96.0,"Toad, Tensorflow, Certifications, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Decision making, sklearn, Convolutional Neural Network, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Science Intern, Square, , Internship,2.0,70.0,https://www.indeed.com/rc/clk?jk=f69899a687b50b42&fccid=09abad886b83c501&vjs=3,40.0,"Ruby, sklearn, Software, Languages, Mathematics, Technical, Mac, Statistics, R, C++, Verbal, Analysis, Linux, Software Development, C, ETL, Data Analysis, Python, Computer, Tableau, Research, Tools, Design, Database, Java, Analytics, Science, Development, SQL, Hive, Relational Databases, Pandas, Numpy, Databases, Data, Programming, Math, Visualizations, Management, Computer Science",28.0,"sklearn, Computer Science, Technical, Mac, Statistics, R, C++, Analysis, Linux, C, ETL, Data Analysis, Python, Computer, Tableau, Tools, Java, Analytics, Science, Development, SQL, Hive, Pandas, Numpy, Data, Programming, Management, Design",12.0,"Ruby, Research, Relational Databases, Software, Languages, Mathematics, Databases, Database, Math, Verbal, Visualizations, Software Development",80.0,"Toad, Statistical Learning, Tensorflow, Excel, Statistical Analysis, Optimization, Decision making, Text Analytics, Hadoop Streaming, MapReduce, Keras, Hadoop ecosystem, Certifications, Data Analytics, Convolutional Neural Network, Reports, Code, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, R-Studio, Image Processing, Flume, Quantitative, Hadoop, Data Warehousing, Statistical Modelling, image classification problem, OLAP, SAP Business Objects, Data Visualization, Machine Learning Algorithms, Processing, MS Excel, Quantitative Analysis, Big Data Analytics, Developer, Decision Analytics, SAS, Data Sets, Spyder, Seaborn, Oracle, HANA, image classification, Jupyter Notebooks, Data Science, Decision Making, Reporting, Enterprise Miner, SAP HANA, Operations, PLSQL, C#, Coding, Spark, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Leadership, Technology, Forecasting, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Translation, Networks, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN",108.0
 Data Analytics Intern, Lockheed Martin, ," Full-time, Internship",15.0,68.57,https://www.indeed.com/rc/clk?jk=18ff684cfd89857e&fccid=aeb15e43a6800b9d&vjs=3,35.0,"Statistical Analysis, Testing, Software, Data Analytics, Algorithms, Mac, Support, R, C++, Processing, Analysis, Software Development, C, Python, Decision Trees, Computer, Data Science, Tools, Design, Operations, Engineering, Big Data Solutions, Problem-solving, Java, Analytics, Technology, Development, Innovation, SQL, Science, Data, Big Data, Javascript, Math, Computer Science",24.0,"Statistical Analysis, Computer Science, Data Analytics, Algorithms, Mac, R, C++, Processing, Analysis, C, Python, Computer, Data Science, Tools, Operations, Java, Analytics, Technology, Development, Science, SQL, Data, Big Data, Design",11.0,"Innovation, Support, Decision Trees, Testing, Software, Javascript, Engineering, Math, Big Data Solutions, Problem-solving, Software Development",84.0,"Toad, Statistical Learning, Tensorflow, Excel, Optimization, Decision making, Text Analytics, sklearn, Hadoop Streaming, MapReduce, Keras, Hadoop ecosystem, Certifications, Convolutional Neural Network, Reports, Code, Information Technology, Technical, Predictive Quantitative Analysis, Windows, R-Studio, Image Processing, Flume, Quantitative, Hadoop, Statistics, Statistical Modelling, Data Warehousing, image classification problem, SAP Business Objects, OLAP, Data Visualization, Machine Learning Algorithms, MS Excel, Quantitative Analysis, Big Data Analytics, Management, Developer, Decision Analytics, Linux, Spyder, SAS, Data Sets, Seaborn, Oracle, ETL, Data Analysis, HANA, Tableau, image classification, Jupyter Notebooks, Decision Making, Reporting, Enterprise Miner, SAP HANA, PLSQL, C#, Coding, Spark, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Leadership, Forecasting, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Pandas, Translation, Hive, Networks, Numpy, Exploratory Data Analysis, Microsoft Azure, Programming, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN",108.0
 Intern - Data Scientist, Bio-Rad, , Internship,15.0,68.42,https://www.indeed.com/rc/clk?jk=a89ad88cc551b96f&fccid=37b3a5500c2d9636&vjs=3,19.0,"Physics, C, Science, Math, Python, Diagnostics, Statistics, Computer, R, Research, Data Science, Data, Medical, Programming, Operations, Healthcare, SAS, Analytics, Computer Science",13.0,"C, Science, Python, Computer, Statistics, R, Data Science, Data, Programming, Operations, SAS, Analytics, Computer Science",6.0,"Physics, Diagnostics, Research, Medical, Healthcare, Math",95.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Financial Analyst Intern, Dolby, , Internship,2.0,66.67,https://www.indeed.com/rc/clk?jk=1ccfab91f943ac0f&fccid=5dd80d97ea739284&vjs=3,21.0,"Excel, Administrative, Accounting, Financial, Reports, Code, R, Goal Setting, Review, Analysis, C, Computer, Reporting, Operations, Technology, Innovation, Science, Data,  Maintain, Management, Design",14.0,"C, Technology, Science, Excel, Computer, R, Reporting, Data, Reports, Operations, Analysis, Code, Management, Design",7.0,"Innovation, Goal Setting, Review, Accounting, Financial,  Maintain, Administrative",94.0,"Toad, Tensorflow, Certifications, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Summer Internship - Data Science & Analytics, Networked Insights, ," Temporary, Internship",2.0,66.67,https://www.indeed.com/rc/clk?jk=1a7b7301a0695b14&fccid=4c7f762aca99419d&vjs=3,39.0,"Tensorflow, Statistical Analysis, sklearn, Software, Keras, Reports, Technical, Machine Learning Techniques, Mac, Big Data Technologies, Support, AWS, R, Analysis, Web, Linux, C,  concepts, Python, NoSQL, Computer, Personal, Data Science, Tools, Design, Engineering, Spark, Coding, High Energy, Analytics, Technology, Science, SQL, Pandas, Data, Big Data, Creative, Math, Computer Science",26.0,"Tensorflow, Statistical Analysis, sklearn, Keras, Computer Science, Reports, Technical, Mac, R, Analysis, Linux, C, Python, Computer, Data Science, Tools, Spark, Coding, Analytics, Technology, Science, SQL, Pandas, Data, Big Data, Design",13.0,"Big Data Technologies,  concepts, Support, NoSQL, AWS, Personal, Software, Creative, Engineering, Math, Web, Machine Learning Techniques, High Energy",82.0,"Toad, Statistical Learning, Excel, Optimization, Decision making, Text Analytics, Hadoop Streaming, MapReduce, Hadoop ecosystem, Certifications, Data Analytics, Convolutional Neural Network, Code, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, R-Studio, Image Processing, Flume, Quantitative, Hadoop, Statistics, Statistical Modelling, Data Warehousing, image classification problem, SAP Business Objects, OLAP, Data Visualization, Machine Learning Algorithms, C++, Processing, MS Excel, Quantitative Analysis, Big Data Analytics, Management, Developer, Decision Analytics, SAS, Spyder, Data Sets, Seaborn, Oracle, ETL, Data Analysis, HANA, Tableau, image classification, Jupyter Notebooks, Decision Making, Reporting, Enterprise Miner, SAP HANA, Operations, PLSQL, C#, Java, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Leadership, Forecasting, Development, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Translation, Hive, Networks, Numpy, Exploratory Data Analysis, Microsoft Azure, Programming, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN",108.0
 Summer Internship - Data Science & Analytics, Networked Insights, ," Temporary, Internship",2.0,66.67,https://www.indeed.com/rc/clk?jk=1a7b7301a0695b14&fccid=4c7f762aca99419d&vjs=3,39.0,"Tensorflow, Statistical Analysis, sklearn, Software, Keras, Reports, Technical, Machine Learning Techniques, Mac, Big Data Technologies, Support, AWS, R, Analysis, Web, Linux, C,  concepts, Python, NoSQL, Computer, Personal, Data Science, Tools, Design, Engineering, Spark, Coding, High Energy, Analytics, Technology, Science, SQL, Pandas, Data, Big Data, Creative, Math, Computer Science",26.0,"Tensorflow, Statistical Analysis, sklearn, Keras, Computer Science, Reports, Technical, Mac, R, Analysis, Linux, C, Python, Computer, Data Science, Tools, Spark, Coding, Analytics, Technology, Science, SQL, Pandas, Data, Big Data, Design",13.0,"Big Data Technologies,  concepts, Support, NoSQL, AWS, Personal, Software, Creative, Engineering, Math, Web, Machine Learning Techniques, High Energy",82.0,"Toad, Statistical Learning, Excel, Optimization, Decision making, Text Analytics, Hadoop Streaming, MapReduce, Hadoop ecosystem, Certifications, Data Analytics, Convolutional Neural Network, Code, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, R-Studio, Image Processing, Flume, Quantitative, Hadoop, Statistics, Statistical Modelling, Data Warehousing, image classification problem, SAP Business Objects, OLAP, Data Visualization, Machine Learning Algorithms, C++, Processing, MS Excel, Quantitative Analysis, Big Data Analytics, Management, Developer, Decision Analytics, SAS, Spyder, Data Sets, Seaborn, Oracle, ETL, Data Analysis, HANA, Tableau, image classification, Jupyter Notebooks, Decision Making, Reporting, Enterprise Miner, SAP HANA, Operations, PLSQL, C#, Java, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Leadership, Forecasting, Development, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Translation, Hive, Networks, Numpy, Exploratory Data Analysis, Microsoft Azure, Programming, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN",108.0
 Data Analyst Intern, setld, , Internship,4.0,66.67,https://www.indeed.com/company/setld/jobs/Data-Analyst-Intern-e6e5967394bc67cc?fccid=ff640c312a024204&vjs=3,12.0,"C, Presentations, Science, ETL, Data Analysis, Business Intelligence, R, Presentation, Data Science, Financial, Data, Analysis",8.0,"C, Science, ETL, Data Analysis, R, Data Science, Data, Analysis",4.0,"Presentations, Financial, Presentation, Business Intelligence",100.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, HANA, Computer, Jupyter Notebooks, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Internship - Analytics," Lowes Foods, LLC", , Internship,6.0,66.67,https://www.indeed.com/rc/clk?jk=c8f8445553583874&fccid=837977517d6d7db4&vjs=3,15.0,"C, Science, Excel, Business Analytics, R, Review, Data Science, Reporting, Data, Large Data Sets, Reports, Analytical , Data Sets, Analytical, Analytics",10.0,"C, Science, Excel, R, Data Science, Reporting, Data, Reports, Data Sets, Analytics",5.0,"Business Analytics, Review, Large Data Sets, Analytical , Analytical",98.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Business Intelligence Summer Intern, Credit Karma, ," Temporary, Internship",10.0,66.67,https://www.indeed.com/rc/clk?jk=9e15d77abfd9e4b2&fccid=18a0fc6503dc7b4e&vjs=3,21.0,"Data Modeling, Support, Statistics, R, Communication, C, ETL, Computer, Productivity, Reporting, Operations, Engineering, Analytics, Science, Development, SQL, Data, Big Data, Math, Best Practices, Computer Science",14.0,"C, Science, Development, ETL, SQL, Computer, Statistics, R, Reporting, Data, Big Data, Operations, Analytics, Computer Science",7.0,"Support, Math, Productivity, Engineering, Data Modeling, Best Practices, Communication",94.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Product Security Analyst Intern, Seagate, ," Full-time, Internship",15.0,66.67,https://www.indeed.com/rc/clk?jk=e75f92837a08dfc2&fccid=eb193642f8c64a12&vjs=3,24.0,"Security, Problem Solving, Technical, Support, R, Web, Analysis, Verbal, Communication, C, Computer, Tools, Design, Operations, Engineering, Leadership, Science, Development, Product Design, Data, Big Data, Programming, Management, Computer Science",16.0,"C, Leadership, Science, Development, Computer, R, Tools, Data, Big Data, Operations, Programming, Computer Science, Analysis, Technical, Management, Design",8.0,"Support, Product Design, Verbal, Security, Problem Solving, Engineering, Web, Communication",92.0,"Toad, Tensorflow, Excel, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Scientist Intern, Hewlett Packard Enterprise, , Internship,16.0,65.22,https://www.indeed.com/rc/clk?jk=aa6065042b2dbec4&fccid=216eb700022de6f6&vjs=3,23.0,"Software, Technical, Machine Learning Techniques, Mac, Support, Components, AWS, R, Processing, Analysis, Data Sets, C, Computer, Trends, Storage, Design, Engineering, Science, Development, SQL, Data, Programming, Computer Science",15.0,"C, Science, Development, SQL, Computer, R, Data, Computer Science, Processing, Programming, Analysis, Data Sets, Technical, Mac, Design",8.0,"Support, Components, AWS, Trends, Software, Storage, Engineering, Machine Learning Techniques",93.0,"Toad, Tensorflow, Excel, Certifications, Code, Flume, Machine Learning Algorithms, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 SOC Analyst Intern, Lunarline, , Internship,14.0,65.0,https://www.indeed.com/rc/clk?jk=89851d14cd5fe517&fccid=996aaf4d96e5ae9b&vjs=3,20.0,"Windows, C, Support, Python, R, Web, Networking, Security, C++, Tools, Data, Certifications, Operations, Programming, Analysis, Visio, Technical, Vision, Analytics, Administrative",13.0,"Windows, C, Python, R, C++, Tools, Data, Certifications, Operations, Programming, Analysis, Technical, Analytics",7.0,"Support, Networking, Security, Visio, Web, Vision, Administrative",95.0,"Toad, Tensorflow, Excel, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 SOC Analyst Intern, Lunarline, , Internship,14.0,65.0,https://www.indeed.com/rc/clk?jk=89851d14cd5fe517&fccid=996aaf4d96e5ae9b&vjs=3,20.0,"Windows, C, Support, Python, R, Web, Networking, Security, C++, Tools, Data, Certifications, Operations, Programming, Analysis, Visio, Technical, Vision, Analytics, Administrative",13.0,"Windows, C, Python, R, C++, Tools, Data, Certifications, Operations, Programming, Analysis, Technical, Analytics",7.0,"Support, Networking, Security, Visio, Web, Vision, Administrative",95.0,"Toad, Tensorflow, Excel, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Intern - Technology Analyst (Investment Management & Risk), OppenheimerFunds, , Internship,2.0,64.52,https://www.indeed.com/rc/clk?jk=051612184750d395&fccid=38a1721a0daff480&vjs=3,31.0,"Teamwork, Excel, Testing, Documentation, Financial, MySQL, Debugging, Support, Hadoop, R, SAS, C,  concepts, Oracle, Computer, Personal, Data Science, Design, Coding, Java, Collaboration, Technology, Development, Science, SQL, Training, Data, Big Data, Programming, Management, Computer Science",20.0,"C, Technology, Oracle, Excel, Hadoop, Development, Science, Computer, SQL, R, Data Science, Data, Big Data, Programming, Computer Science, SAS, Coding, Java, Management, Design",11.0,"Teamwork,  concepts, Support, Documentation, Testing, Personal, Training, Financial, MySQL, Debugging, Collaboration",88.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, ETL, HANA, Jupyter Notebooks, Tools, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
